batimentid,salleid,floorid,positionid,ssid,bssid,level,centrefrequence0,frequency
1,901,0,1,visiteurs,1c:28:af:cd:9f:72,-81,5260,5260
1,901,0,1,eduroam,1c:28:af:ce:e7:00,-82,2437,2437
1,901,0,1,UnivToulon,1c:28:af:cd:23:21,-83,2412,2412
1,901,0,1,eduroam,1c:28:af:cd:23:20,-86,2412,2412
1,901,0,1,visiteurs,1c:28:af:b3:b8:62,-86,2462,2462
1,901,0,1,UnivToulon,1c:28:af:b3:b8:61,-86,2462,2462
1,901,0,1,visiteurs,1c:28:af:b2:9c:d2,-87,5320,5320
1,901,0,1,,bc:9f:e4:8b:52:a2,-88,2412,2412
1,901,0,1,UnivToulon,1c:28:af:b2:9c:d1,-88,5320,5320
1,901,0,1,eduroam,1c:28:af:b2:9c:d0,-89,5320,5320
1,901,0,1,visiteurs,bc:9f:e4:8b:52:a3,-89,2412,2412
1,901,0,2,eduroam,1c:28:af:ce:1b:c0,-53,2412,2412
1,901,0,2,UnivToulon,1c:28:af:ce:1b:c1,-53,2412,2412
1,901,0,2,visiteurs,1c:28:af:ce:1b:c2,-53,2412,2412
1,901,0,2,eduroam,1c:28:af:ce:1b:d0,-54,5220,5220
1,901,0,2,UnivToulon,1c:28:af:ce:1b:d1,-54,5220,5220
1,901,0,2,visiteurs,1c:28:af:ce:1b:d2,-54,5220,5220
1,901,0,2,,1c:28:af:ce:1b:c3,-54,2412,2412
1,901,0,2,,1c:28:af:ce:1b:c4,-54,2412,2412
1,901,0,2,visiteurs,1c:28:af:ce:e7:02,-63,2437,2437
1,901,0,2,UnivToulon,1c:28:af:ce:e7:01,-63,2437,2437
1,901,0,2,eduroam,1c:28:af:ce:e7:00,-63,2437,2437
1,901,0,2,eduroam,1c:28:af:ce:e7:10,-67,5500,5500
1,901,0,2,UnivToulon,1c:28:af:ce:e7:11,-67,5500,5500
1,901,0,2,visiteurs,1c:28:af:ce:e7:12,-67,5500,5500
1,901,0,2,UnivToulon,1c:28:af:b2:c8:41,-73,2462,2462
1,901,0,2,visiteurs,1c:28:af:b2:c8:42,-73,2462,2462
1,901,0,2,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,901,0,2,UnivToulon,1c:28:af:b4:1c:e1,-73,2462,2462
1,901,0,2,eduroam,1c:28:af:b2:c8:40,-74,2462,2462
1,901,0,2,eduroam,1c:28:af:b4:1c:f0,-74,5580,5580
1,901,0,2,UnivToulon,1c:28:af:b2:c8:51,-76,5280,5280
1,901,0,2,eduroam,1c:28:af:b2:c8:50,-76,5280,5280
1,901,0,2,,1c:28:af:b2:c8:53,-76,5280,5280
1,901,0,2,,1c:28:af:b2:c8:54,-76,5280,5280
1,901,0,2,visiteurs,1c:28:af:b2:c8:52,-77,5280,5280
1,901,0,2,eduroam,1c:28:af:b3:b8:70,-78,5580,5580
1,901,0,2,UnivToulon,1c:28:af:b3:b8:71,-78,5580,5580
1,901,0,2,visiteurs,1c:28:af:b3:b8:72,-78,5580,5580
1,901,0,2,,1c:28:af:b3:b8:73,-78,5580,5580
1,901,0,2,,1c:28:af:b3:b8:74,-78,5580,5580
1,901,0,2,,1c:28:af:b4:32:24,-84,2412,2412
1,901,0,2,UnivToulon,1c:28:af:b2:f7:61,-84,2412,2412
1,901,0,2,visiteurs,1c:28:af:b2:f7:62,-84,2412,2412
1,901,0,2,eduroam,1c:28:af:cd:23:20,-86,2412,2412
1,901,0,2,eduroam,1c:28:af:cd:9f:70,-90,5260,5260
1,901,0,2,UnivToulon,1c:28:af:cd:9f:71,-90,5260,5260
1,901,0,2,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,901,0,3,eduroam,1c:28:af:ce:1b:c0,-57,2412,2412
1,901,0,3,UnivToulon,1c:28:af:ce:1b:c1,-57,2412,2412
1,901,0,3,visiteurs,1c:28:af:ce:1b:c2,-57,2412,2412
1,901,0,3,eduroam,1c:28:af:ce:e7:10,-63,5500,5500
1,901,0,3,UnivToulon,1c:28:af:ce:e7:11,-63,5500,5500
1,901,0,3,visiteurs,1c:28:af:ce:e7:12,-63,5500,5500
1,901,0,3,eduroam,1c:28:af:b4:1c:e0,-63,2462,2462
1,901,0,3,UnivToulon,1c:28:af:b4:1c:e1,-65,2462,2462
1,901,0,3,visiteurs,1c:28:af:b4:1c:e2,-65,2462,2462
1,901,0,3,visiteurs,1c:28:af:ce:e7:02,-68,2437,2437
1,901,0,3,UnivToulon,1c:28:af:ce:e7:01,-68,2437,2437
1,901,0,3,eduroam,1c:28:af:ce:e7:00,-68,2437,2437
1,901,0,3,eduroam,1c:28:af:b4:1c:f0,-72,5580,5580
1,901,0,3,UnivToulon,1c:28:af:b4:1c:f1,-72,5580,5580
1,901,0,3,visiteurs,1c:28:af:b4:1c:f2,-72,5580,5580
1,901,0,3,eduroam,1c:28:af:b2:c8:40,-74,2462,2462
1,901,0,3,UnivToulon,1c:28:af:b2:c8:41,-74,2462,2462
1,901,0,3,visiteurs,1c:28:af:b2:c8:42,-74,2462,2462
1,901,0,3,UnivToulon,1c:28:af:b2:c8:51,-76,5280,5280
1,901,0,3,visiteurs,1c:28:af:b2:c8:52,-76,5280,5280
1,901,0,3,eduroam,1c:28:af:b2:c8:50,-76,5280,5280
1,901,0,3,,1c:28:af:b2:c8:53,-76,5280,5280
1,901,0,3,,1c:28:af:b2:c8:54,-76,5280,5280
1,901,0,3,visiteurs,1c:28:af:b2:f7:62,-82,2412,2412
1,901,0,3,eduroam,1c:28:af:b2:f7:60,-82,2412,2412
1,901,0,3,UnivToulon,1c:28:af:b2:f7:61,-83,2412,2412
1,901,0,3,eduroam,1c:28:af:b2:b9:a0,-84,2412,2412
1,901,0,3,visiteurs,1c:28:af:b2:b9:a2,-84,2412,2412
1,901,0,3,UnivToulon,bc:9f:e4:8b:52:a4,-85,2412,2412
1,901,0,3,,1c:28:af:b2:b9:a4,-86,2412,2412
1,901,0,3,eduroam,1c:28:af:b4:32:20,-87,2412,2412
1,901,0,3,UnivToulon,1c:28:af:cd:9f:71,-88,5260,5260
1,901,0,3,eduroam,1c:28:af:cd:9f:70,-89,5260,5260
1,901,0,3,visiteurs,1c:28:af:cd:9f:72,-89,5260,5260
1,901,0,4,eduroam,1c:28:af:ce:1b:c0,-32,2412,2412
1,901,0,4,UnivToulon,1c:28:af:ce:1b:c1,-32,2412,2412
1,901,0,4,visiteurs,1c:28:af:ce:1b:c2,-34,2412,2412
1,901,0,4,eduroam,1c:28:af:ce:1b:d0,-41,5220,5220
1,901,0,4,UnivToulon,1c:28:af:ce:1b:d1,-41,5220,5220
1,901,0,4,visiteurs,1c:28:af:ce:1b:d2,-41,5220,5220
1,901,0,4,UnivToulon,1c:28:af:b2:c8:41,-61,2462,2462
1,901,0,4,visiteurs,1c:28:af:b2:c8:42,-61,2462,2462
1,901,0,4,visiteurs,1c:28:af:ce:e7:02,-61,2437,2437
1,901,0,4,UnivToulon,1c:28:af:ce:e7:01,-61,2437,2437
1,901,0,4,,1c:28:af:b2:c8:43,-61,2462,2462
1,901,0,4,eduroam,1c:28:af:b2:c8:40,-62,2462,2462
1,901,0,4,eduroam,1c:28:af:b2:c8:50,-67,5280,5280
1,901,0,4,eduroam,1c:28:af:ce:e7:00,-68,2437,2437
1,901,0,4,,1c:28:af:b2:c8:54,-68,5280,5280
1,901,0,4,UnivToulon,1c:28:af:b2:c8:51,-69,5280,5280
1,901,0,4,visiteurs,1c:28:af:b2:c8:52,-69,5280,5280
1,901,0,4,eduroam,1c:28:af:b4:1c:f0,-69,5580,5580
1,901,0,4,,1c:28:af:b2:c8:53,-69,5280,5280
1,901,0,4,UnivToulon,1c:28:af:b4:1c:f1,-69,5580,5580
1,901,0,4,visiteurs,1c:28:af:b4:1c:f2,-69,5580,5580
1,901,0,4,UnivToulon,1c:28:af:ce:e7:11,-71,5500,5500
1,901,0,4,visiteurs,1c:28:af:ce:e7:12,-71,5500,5500
1,901,0,4,eduroam,1c:28:af:ce:e7:10,-72,5500,5500
1,901,0,4,UnivToulon,1c:28:af:b4:1c:e1,-72,2462,2462
1,901,0,4,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,901,0,4,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,901,0,4,UnivToulon,1c:28:af:b3:b8:71,-76,5580,5580
1,901,0,4,eduroam,1c:28:af:b3:b8:70,-77,5580,5580
1,901,0,4,visiteurs,1c:28:af:b3:b8:72,-77,5580,5580
1,901,0,4,,1c:28:af:b3:b8:73,-77,5580,5580
1,901,0,4,,1c:28:af:b3:b8:74,-77,5580,5580
1,901,0,4,UnivToulon,1c:28:af:cd:23:21,-80,2412,2412
1,901,0,4,UnivToulon,1c:28:af:b3:b8:61,-82,2462,2462
1,901,0,4,visiteurs,1c:28:af:b3:b8:62,-84,2462,2462
1,901,0,4,UnivToulon,1c:28:af:b4:32:21,-85,2412,2412
1,901,0,4,eduroam,1c:28:af:b3:b8:60,-85,2462,2462
1,901,0,4,eduroam,1c:28:af:b4:32:20,-86,2412,2412
1,901,0,4,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,901,0,5,eduroam,1c:28:af:ce:1b:c0,-32,2412,2412
1,901,0,5,UnivToulon,1c:28:af:ce:1b:c1,-32,2412,2412
1,901,0,5,visiteurs,1c:28:af:ce:1b:c2,-34,2412,2412
1,901,0,5,eduroam,1c:28:af:ce:1b:d0,-41,5220,5220
1,901,0,5,UnivToulon,1c:28:af:ce:1b:d1,-41,5220,5220
1,901,0,5,visiteurs,1c:28:af:ce:1b:d2,-41,5220,5220
1,901,0,5,UnivToulon,1c:28:af:b2:c8:41,-61,2462,2462
1,901,0,5,visiteurs,1c:28:af:b2:c8:42,-61,2462,2462
1,901,0,5,visiteurs,1c:28:af:ce:e7:02,-61,2437,2437
1,901,0,5,UnivToulon,1c:28:af:ce:e7:01,-61,2437,2437
1,901,0,5,,1c:28:af:b2:c8:43,-61,2462,2462
1,901,0,5,eduroam,1c:28:af:b2:c8:40,-62,2462,2462
1,901,0,5,eduroam,1c:28:af:b2:c8:50,-67,5280,5280
1,901,0,5,eduroam,1c:28:af:ce:e7:00,-68,2437,2437
1,901,0,5,,1c:28:af:b2:c8:54,-68,5280,5280
1,901,0,5,UnivToulon,1c:28:af:b2:c8:51,-69,5280,5280
1,901,0,5,visiteurs,1c:28:af:b2:c8:52,-69,5280,5280
1,901,0,5,eduroam,1c:28:af:b4:1c:f0,-69,5580,5580
1,901,0,5,,1c:28:af:b2:c8:53,-69,5280,5280
1,901,0,5,UnivToulon,1c:28:af:b4:1c:f1,-69,5580,5580
1,901,0,5,visiteurs,1c:28:af:b4:1c:f2,-69,5580,5580
1,901,0,5,UnivToulon,1c:28:af:ce:e7:11,-71,5500,5500
1,901,0,5,visiteurs,1c:28:af:ce:e7:12,-71,5500,5500
1,901,0,5,eduroam,1c:28:af:ce:e7:10,-72,5500,5500
1,901,0,5,UnivToulon,1c:28:af:b4:1c:e1,-72,2462,2462
1,901,0,5,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,901,0,5,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,901,0,5,UnivToulon,1c:28:af:b3:b8:71,-76,5580,5580
1,901,0,5,eduroam,1c:28:af:b3:b8:70,-77,5580,5580
1,901,0,5,visiteurs,1c:28:af:b3:b8:72,-77,5580,5580
1,901,0,5,,1c:28:af:b3:b8:73,-77,5580,5580
1,901,0,5,,1c:28:af:b3:b8:74,-77,5580,5580
1,901,0,5,UnivToulon,1c:28:af:cd:23:21,-80,2412,2412
1,901,0,5,UnivToulon,1c:28:af:b3:b8:61,-82,2462,2462
1,901,0,5,visiteurs,1c:28:af:b3:b8:62,-84,2462,2462
1,901,0,5,UnivToulon,1c:28:af:b4:32:21,-85,2412,2412
1,901,0,5,eduroam,1c:28:af:b3:b8:60,-85,2462,2462
1,901,0,5,eduroam,1c:28:af:b4:32:20,-86,2412,2412
1,901,0,5,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,901,0,6,eduroam,1c:28:af:ce:1b:c0,-32,2412,2412
1,901,0,6,UnivToulon,1c:28:af:ce:1b:c1,-32,2412,2412
1,901,0,6,visiteurs,1c:28:af:ce:1b:c2,-34,2412,2412
1,901,0,6,eduroam,1c:28:af:ce:1b:d0,-41,5220,5220
1,901,0,6,UnivToulon,1c:28:af:ce:1b:d1,-41,5220,5220
1,901,0,6,visiteurs,1c:28:af:ce:1b:d2,-41,5220,5220
1,901,0,6,UnivToulon,1c:28:af:b2:c8:41,-61,2462,2462
1,901,0,6,visiteurs,1c:28:af:b2:c8:42,-61,2462,2462
1,901,0,6,visiteurs,1c:28:af:ce:e7:02,-61,2437,2437
1,901,0,6,UnivToulon,1c:28:af:ce:e7:01,-61,2437,2437
1,901,0,6,,1c:28:af:b2:c8:43,-61,2462,2462
1,901,0,6,eduroam,1c:28:af:b2:c8:40,-62,2462,2462
1,901,0,6,eduroam,1c:28:af:b2:c8:50,-67,5280,5280
1,901,0,6,eduroam,1c:28:af:ce:e7:00,-68,2437,2437
1,901,0,6,,1c:28:af:b2:c8:54,-68,5280,5280
1,901,0,6,UnivToulon,1c:28:af:b2:c8:51,-69,5280,5280
1,901,0,6,visiteurs,1c:28:af:b2:c8:52,-69,5280,5280
1,901,0,6,eduroam,1c:28:af:b4:1c:f0,-69,5580,5580
1,901,0,6,,1c:28:af:b2:c8:53,-69,5280,5280
1,901,0,6,UnivToulon,1c:28:af:b4:1c:f1,-69,5580,5580
1,901,0,6,visiteurs,1c:28:af:b4:1c:f2,-69,5580,5580
1,901,0,6,UnivToulon,1c:28:af:ce:e7:11,-71,5500,5500
1,901,0,6,visiteurs,1c:28:af:ce:e7:12,-71,5500,5500
1,901,0,6,eduroam,1c:28:af:ce:e7:10,-72,5500,5500
1,901,0,6,UnivToulon,1c:28:af:b4:1c:e1,-72,2462,2462
1,901,0,6,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,901,0,6,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,901,0,6,UnivToulon,1c:28:af:b3:b8:71,-76,5580,5580
1,901,0,6,eduroam,1c:28:af:b3:b8:70,-77,5580,5580
1,901,0,6,visiteurs,1c:28:af:b3:b8:72,-77,5580,5580
1,901,0,6,,1c:28:af:b3:b8:73,-77,5580,5580
1,901,0,6,,1c:28:af:b3:b8:74,-77,5580,5580
1,901,0,6,UnivToulon,1c:28:af:cd:23:21,-80,2412,2412
1,901,0,6,UnivToulon,1c:28:af:b3:b8:61,-82,2462,2462
1,901,0,6,visiteurs,1c:28:af:b3:b8:62,-84,2462,2462
1,901,0,6,UnivToulon,1c:28:af:b4:32:21,-85,2412,2412
1,901,0,6,eduroam,1c:28:af:b3:b8:60,-85,2462,2462
1,901,0,6,eduroam,1c:28:af:b4:32:20,-86,2412,2412
1,901,0,6,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,901,0,7,eduroam,1c:28:af:ce:1b:c0,-41,2412,2412
1,901,0,7,UnivToulon,1c:28:af:ce:1b:c1,-41,2412,2412
1,901,0,7,visiteurs,1c:28:af:ce:1b:c2,-41,2412,2412
1,901,0,7,eduroam,1c:28:af:ce:1b:d0,-53,5220,5220
1,901,0,7,UnivToulon,1c:28:af:ce:1b:d1,-53,5220,5220
1,901,0,7,visiteurs,1c:28:af:ce:1b:d2,-53,5220,5220
1,901,0,7,,1c:28:af:ce:1b:d3,-53,5220,5220
1,901,0,7,,1c:28:af:ce:1b:d4,-54,5220,5220
1,901,0,7,UnivToulon,1c:28:af:ce:e7:01,-63,2437,2437
1,901,0,7,eduroam,1c:28:af:ce:e7:00,-63,2437,2437
1,901,0,7,eduroam,1c:28:af:ce:e7:10,-64,5500,5500
1,901,0,7,visiteurs,1c:28:af:ce:e7:02,-64,2437,2437
1,901,0,7,UnivToulon,1c:28:af:ce:e7:11,-64,5500,5500
1,901,0,7,visiteurs,1c:28:af:ce:e7:12,-64,5500,5500
1,901,0,7,eduroam,1c:28:af:b4:1c:f0,-68,5580,5580
1,901,0,7,UnivToulon,1c:28:af:b4:1c:f1,-68,5580,5580
1,901,0,7,visiteurs,1c:28:af:b4:1c:f2,-68,5580,5580
1,901,0,7,,1c:28:af:b4:1c:e3,-69,2462,2462
1,901,0,7,eduroam,1c:28:af:b4:1c:e0,-70,2462,2462
1,901,0,7,eduroam,1c:28:af:b2:c8:40,-71,2462,2462
1,901,0,7,UnivToulon,1c:28:af:b2:c8:41,-71,2462,2462
1,901,0,7,visiteurs,1c:28:af:b2:c8:42,-71,2462,2462
1,901,0,7,UnivToulon,1c:28:af:b4:1c:e1,-71,2462,2462
1,901,0,7,visiteurs,1c:28:af:b4:1c:e2,-71,2462,2462
1,901,0,7,eduroam,1c:28:af:b2:c8:50,-76,5280,5280
1,901,0,7,UnivToulon,1c:28:af:b2:c8:51,-76,5280,5280
1,901,0,7,visiteurs,1c:28:af:b2:c8:52,-78,5280,5280
1,901,0,7,eduroam,1c:28:af:b3:b8:70,-78,5580,5580
1,901,0,7,UnivToulon,1c:28:af:b3:b8:71,-78,5580,5580
1,001,0,7,visiteurs,1c:28:af:b3:b8:72,-78,5580,5580
1,901,0,7,,1c:28:af:b3:b8:73,-78,5580,5580
1,901,0,7,,1c:28:af:b3:b8:74,-78,5580,5580
1,901,0,7,eduroam,1c:28:af:b4:32:20,-83,2412,2412
1,901,0,7,eduroam,1c:28:af:cd:23:30,-83,5745,5745
1,901,0,7,visiteurs,1c:28:af:b4:32:22,-84,2412,2412
1,901,0,7,UnivToulon,1c:28:af:b4:32:21,-84,2412,2412
1,901,0,7,UnivToulon,1c:28:af:cd:23:31,-85,5745,5745
1,901,0,7,visiteurs,1c:28:af:cd:23:32,-86,5745,5745
1,901,0,7,,1c:28:af:b3:b8:64,-89,2462,2462
1,901,0,7,eduroam,1c:28:af:cd:9f:70,-90,5260,5260
1,901,0,7,UnivToulon,1c:28:af:cd:9f:71,-90,5260,5260
1,901,0,7,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,404,0,8,eduroam,1c:28:af:ce:1b:c0,-41,2412,2412
1,404,0,8,UnivToulon,1c:28:af:ce:1b:c1,-41,2412,2412
1,404,0,8,visiteurs,1c:28:af:ce:1b:c2,-41,2412,2412
1,404,0,8,eduroam,1c:28:af:ce:1b:d0,-53,5220,5220
1,404,0,8,UnivToulon,1c:28:af:ce:1b:d1,-53,5220,5220
1,404,0,8,visiteurs,1c:28:af:ce:1b:d2,-53,5220,5220
1,404,0,8,,1c:28:af:ce:1b:d3,-53,5220,5220
1,404,0,8,,1c:28:af:ce:1b:d4,-54,5220,5220
1,404,0,8,UnivToulon,1c:28:af:ce:e7:01,-63,2437,2437
1,404,0,8,eduroam,1c:28:af:ce:e7:00,-63,2437,2437
1,404,0,8,eduroam,1c:28:af:ce:e7:10,-64,5500,5500
1,404,0,8,visiteurs,1c:28:af:ce:e7:02,-64,2437,2437
1,404,0,8,UnivToulon,1c:28:af:ce:e7:11,-64,5500,5500
1,404,0,8,visiteurs,1c:28:af:ce:e7:12,-64,5500,5500
1,404,0,8,eduroam,1c:28:af:b4:1c:f0,-68,5580,5580
1,404,0,8,UnivToulon,1c:28:af:b4:1c:f1,-68,5580,5580
1,404,0,8,visiteurs,1c:28:af:b4:1c:f2,-68,5580,5580
1,404,0,8,,1c:28:af:b4:1c:e3,-69,2462,2462
1,404,0,8,eduroam,1c:28:af:b4:1c:e0,-70,2462,2462
1,404,0,8,eduroam,1c:28:af:b2:c8:40,-71,2462,2462
1,404,0,8,UnivToulon,1c:28:af:b2:c8:41,-71,2462,2462
1,404,0,8,visiteurs,1c:28:af:b2:c8:42,-71,2462,2462
1,404,0,8,UnivToulon,1c:28:af:b4:1c:e1,-71,2462,2462
1,404,0,8,visiteurs,1c:28:af:b4:1c:e2,-71,2462,2462
1,404,0,8,eduroam,1c:28:af:b2:c8:50,-76,5280,5280
1,404,0,8,UnivToulon,1c:28:af:b2:c8:51,-76,5280,5280
1,404,0,8,visiteurs,1c:28:af:b2:c8:52,-78,5280,5280
1,404,0,8,eduroam,1c:28:af:b3:b8:70,-78,5580,5580
1,404,0,8,UnivToulon,1c:28:af:b3:b8:71,-78,5580,5580
1,404,0,8,visiteurs,1c:28:af:b3:b8:72,-78,5580,5580
1,404,0,8,,1c:28:af:b3:b8:73,-78,5580,5580
1,404,0,8,,1c:28:af:b3:b8:74,-78,5580,5580
1,404,0,8,eduroam,1c:28:af:b4:32:20,-83,2412,2412
1,404,0,8,eduroam,1c:28:af:cd:23:30,-83,5745,5745
1,404,0,8,visiteurs,1c:28:af:b4:32:22,-84,2412,2412
1,404,0,8,UnivToulon,1c:28:af:b4:32:21,-84,2412,2412
1,404,0,8,UnivToulon,1c:28:af:cd:23:31,-85,5745,5745
1,404,0,8,visiteurs,1c:28:af:cd:23:32,-86,5745,5745
1,404,0,8,,1c:28:af:b3:b8:64,-89,2462,2462
1,404,0,8,eduroam,1c:28:af:cd:9f:70,-90,5260,5260
1,404,0,8,UnivToulon,1c:28:af:cd:9f:71,-90,5260,5260
1,404,0,8,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,404,0,9,eduroam,1c:28:af:ce:1b:c0,-41,2412,2412
1,404,0,9,UnivToulon,1c:28:af:ce:1b:c1,-41,2412,2412
1,404,0,9,visiteurs,1c:28:af:ce:1b:c2,-41,2412,2412
1,404,0,9,eduroam,1c:28:af:ce:1b:d0,-53,5220,5220
1,404,0,9,UnivToulon,1c:28:af:ce:1b:d1,-53,5220,5220
1,404,0,9,visiteurs,1c:28:af:ce:1b:d2,-53,5220,5220
1,404,0,9,,1c:28:af:ce:1b:d3,-53,5220,5220
1,404,0,9,,1c:28:af:ce:1b:d4,-54,5220,5220
1,404,0,9,UnivToulon,1c:28:af:ce:e7:01,-63,2437,2437
1,404,0,9,eduroam,1c:28:af:ce:e7:00,-63,2437,2437
1,404,0,9,eduroam,1c:28:af:ce:e7:10,-64,5500,5500
1,404,0,9,visiteurs,1c:28:af:ce:e7:02,-64,2437,2437
1,404,0,9,UnivToulon,1c:28:af:ce:e7:11,-64,5500,5500
1,404,0,9,visiteurs,1c:28:af:ce:e7:12,-64,5500,5500
1,404,0,9,eduroam,1c:28:af:b4:1c:f0,-68,5580,5580
1,404,0,9,UnivToulon,1c:28:af:b4:1c:f1,-68,5580,5580
1,404,0,9,visiteurs,1c:28:af:b4:1c:f2,-68,5580,5580
1,404,0,9,,1c:28:af:b4:1c:e3,-69,2462,2462
1,404,0,9,eduroam,1c:28:af:b4:1c:e0,-70,2462,2462
1,404,0,9,eduroam,1c:28:af:b2:c8:40,-71,2462,2462
1,404,0,9,UnivToulon,1c:28:af:b2:c8:41,-71,2462,2462
1,404,0,9,visiteurs,1c:28:af:b2:c8:42,-71,2462,2462
1,404,0,9,UnivToulon,1c:28:af:b4:1c:e1,-71,2462,2462
1,404,0,9,visiteurs,1c:28:af:b4:1c:e2,-71,2462,2462
1,404,0,9,eduroam,1c:28:af:b2:c8:50,-76,5280,5280
1,404,0,9,UnivToulon,1c:28:af:b2:c8:51,-76,5280,5280
1,404,0,9,visiteurs,1c:28:af:b2:c8:52,-78,5280,5280
1,404,0,9,eduroam,1c:28:af:b3:b8:70,-78,5580,5580
1,404,0,9,UnivToulon,1c:28:af:b3:b8:71,-78,5580,5580
1,404,0,9,visiteurs,1c:28:af:b3:b8:72,-78,5580,5580
1,404,0,9,,1c:28:af:b3:b8:73,-78,5580,5580
1,404,0,9,,1c:28:af:b3:b8:74,-78,5580,5580
1,404,0,9,eduroam,1c:28:af:b4:32:20,-83,2412,2412
1,404,0,9,eduroam,1c:28:af:cd:23:30,-83,5745,5745
1,404,0,9,visiteurs,1c:28:af:b4:32:22,-84,2412,2412
1,404,0,9,UnivToulon,1c:28:af:b4:32:21,-84,2412,2412
1,404,0,9,UnivToulon,1c:28:af:cd:23:31,-85,5745,5745
1,404,0,9,visiteurs,1c:28:af:cd:23:32,-86,5745,5745
1,404,0,9,,1c:28:af:b3:b8:64,-89,2462,2462
1,404,0,9,eduroam,1c:28:af:cd:9f:70,-90,5260,5260
1,404,0,9,UnivToulon,1c:28:af:cd:9f:71,-90,5260,5260
1,404,0,9,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,404,0,10,eduroam,1c:28:af:ce:1b:c0,-41,2412,2412
1,404,0,10,UnivToulon,1c:28:af:ce:1b:c1,-41,2412,2412
1,404,0,10,visiteurs,1c:28:af:ce:1b:c2,-41,2412,2412
1,404,0,10,eduroam,1c:28:af:ce:1b:d0,-53,5220,5220
1,404,0,10,UnivToulon,1c:28:af:ce:1b:d1,-53,5220,5220
1,404,0,10,visiteurs,1c:28:af:ce:1b:d2,-53,5220,5220
1,404,0,10,,1c:28:af:ce:1b:d3,-53,5220,5220
1,404,0,10,,1c:28:af:ce:1b:d4,-54,5220,5220
1,404,0,10,UnivToulon,1c:28:af:ce:e7:01,-63,2437,2437
1,404,0,10,eduroam,1c:28:af:ce:e7:00,-63,2437,2437
1,404,0,10,eduroam,1c:28:af:ce:e7:10,-64,5500,5500
1,404,0,10,visiteurs,1c:28:af:ce:e7:02,-64,2437,2437
1,404,0,10,UnivToulon,1c:28:af:ce:e7:11,-64,5500,5500
1,404,0,10,visiteurs,1c:28:af:ce:e7:12,-64,5500,5500
1,404,0,10,eduroam,1c:28:af:b4:1c:f0,-68,5580,5580
1,404,0,10,UnivToulon,1c:28:af:b4:1c:f1,-68,5580,5580
1,404,0,10,visiteurs,1c:28:af:b4:1c:f2,-68,5580,5580
1,404,0,10,,1c:28:af:b4:1c:e3,-69,2462,2462
1,404,0,10,eduroam,1c:28:af:b4:1c:e0,-70,2462,2462
1,404,0,10,eduroam,1c:28:af:b2:c8:40,-71,2462,2462
1,404,0,10,UnivToulon,1c:28:af:b2:c8:41,-71,2462,2462
1,404,0,10,visiteurs,1c:28:af:b2:c8:42,-71,2462,2462
1,404,0,10,UnivToulon,1c:28:af:b4:1c:e1,-71,2462,2462
1,404,0,10,visiteurs,1c:28:af:b4:1c:e2,-71,2462,2462
1,404,0,10,eduroam,1c:28:af:b2:c8:50,-76,5280,5280
1,404,0,10,UnivToulon,1c:28:af:b2:c8:51,-76,5280,5280
1,404,0,10,visiteurs,1c:28:af:b2:c8:52,-78,5280,5280
1,404,0,10,eduroam,1c:28:af:b3:b8:70,-78,5580,5580
1,404,0,10,UnivToulon,1c:28:af:b3:b8:71,-78,5580,5580
1,404,0,10,visiteurs,1c:28:af:b3:b8:72,-78,5580,5580
1,404,0,10,,1c:28:af:b3:b8:73,-78,5580,5580
1,404,0,10,,1c:28:af:b3:b8:74,-78,5580,5580
1,404,0,10,eduroam,1c:28:af:b4:32:20,-83,2412,2412
1,404,0,10,eduroam,1c:28:af:cd:23:30,-83,5745,5745
1,404,0,10,visiteurs,1c:28:af:b4:32:22,-84,2412,2412
1,404,0,10,UnivToulon,1c:28:af:b4:32:21,-84,2412,2412
1,404,0,10,UnivToulon,1c:28:af:cd:23:31,-85,5745,5745
1,404,0,10,visiteurs,1c:28:af:cd:23:32,-86,5745,5745
1,404,0,10,,1c:28:af:b3:b8:64,-89,2462,2462
1,404,0,10,eduroam,1c:28:af:cd:9f:70,-90,5260,5260
1,404,0,10,UnivToulon,1c:28:af:cd:9f:71,-90,5260,5260
1,404,0,10,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,404,0,11,eduroam,1c:28:af:ce:1b:c0,-41,2412,2412
1,404,0,11,UnivToulon,1c:28:af:ce:1b:c1,-41,2412,2412
1,404,0,11,visiteurs,1c:28:af:ce:1b:c2,-41,2412,2412
1,404,0,11,eduroam,1c:28:af:ce:1b:d0,-53,5220,5220
